nom du projet,nom du site,nom de la plateforme,date de prélèvement,profondeur min (m),profondeur réelle observée (m),chl a (mg_m3),
Suivi des lacs,Léman,SHL2,11/07/2019,36.404,36.404,1.27,
Suivi des lacs,Léman,SHL2,11/07/2019,36.669,36.669,1.3,
Suivi des lacs,Léman,SHL2,11/07/2019,37.179,37.179,1.27,
Suivi des lacs,Léman,SHL2,11/07/2019,37.434,37.434,1.51,
Suivi des lacs,Léman,SHL2,11/07/2019,37.699,37.699,1.17,
Suivi des lacs,Léman,SHL2,11/07/2019,37.964,37.964,1.27,
Suivi des lacs,Léman,SHL2,11/07/2019,38.219,38.219,1.17,
Suivi des lacs,Léman,SHL2,11/07/2019,38.719,38.719,1.54,
Suivi des lacs,Léman,SHL2,11/07/2019,39.228,39.228,1.36,
Suivi des lacs,Léman,SHL2,11/07/2019,39.504,39.504,1.14,
Suivi des lacs,Léman,SHL2,11/07/2019,40.003,40.003,1.11,
Suivi des lacs,Léman,SHL2,11/07/2019,40.513,40.513,1.33,
Suivi des lacs,Léman,SHL2,11/07/2019,41.023,41.023,0.93,
Suivi des lacs,Léman,SHL2,11/07/2019,41.278,41.278,1.11,
Suivi des lacs,Léman,SHL2,11/07/2019,41.533,41.533,1.05,
Suivi des lacs,Léman,SHL2,11/07/2019,41.798,41.798,1.05,
Suivi des lacs,Léman,SHL2,11/07/2019,42.298,42.298,1.02,
Suivi des lacs,Léman,SHL2,11/07/2019,42.553,42.553,1.2,
Suivi des lacs,Léman,SHL2,11/07/2019,42.808,42.808,0.96,
Suivi des lacs,Léman,SHL2,11/07/2019,43.073,43.073,0.89,
Suivi des lacs,Léman,SHL2,11/07/2019,43.328,43.328,0.93,
Suivi des lacs,Léman,SHL2,11/07/2019,43.838,43.838,0.93,
Suivi des lacs,Léman,SHL2,11/07/2019,44.358,44.358,1.14,
Suivi des lacs,Léman,SHL2,11/07/2019,44.613,44.613,0.8,
Suivi des lacs,Léman,SHL2,11/07/2019,45.133,45.133,0.71,
Suivi des lacs,Léman,SHL2,11/07/2019,45.622,45.622,0.77,
Suivi des lacs,Léman,SHL2,11/07/2019,45.877,45.877,0.83,
Suivi des lacs,Léman,SHL2,11/07/2019,46.132,46.132,0.8,
Suivi des lacs,Léman,SHL2,11/07/2019,46.387,46.387,0.89,
Suivi des lacs,Léman,SHL2,11/07/2019,46.652,46.652,0.68,
Suivi des lacs,Léman,SHL2,11/07/2019,47.162,47.162,0.71,
Suivi des lacs,Léman,SHL2,11/07/2019,47.672,47.672,0.68,
Suivi des lacs,Léman,SHL2,11/07/2019,47.937,47.937,0.71,
Suivi des lacs,Léman,SHL2,11/07/2019,48.437,48.437,0.59,
Suivi des lacs,Léman,SHL2,11/07/2019,48.691,48.691,0.68,
Suivi des lacs,Léman,SHL2,11/07/2019,48.946,48.946,0.59,
Suivi des lacs,Léman,SHL2,11/07/2019,49.222,49.222,0.65,
Suivi des lacs,Léman,SHL2,11/07/2019,49.721,49.721,0.59,
Suivi des lacs,Léman,SHL2,11/07/2019,49.976,49.976,0.62,
Suivi des lacs,Léman,SHL2,11/07/2019,50.272,50.272,0.65,
Suivi des lacs,Léman,SHL2,11/07/2019,50.782,50.782,0.49,
Suivi des lacs,Léman,SHL2,11/07/2019,51.261,51.261,0.52,
Suivi des lacs,Léman,SHL2,11/07/2019,51.791,51.791,0.56,
Suivi des lacs,Léman,SHL2,11/07/2019,52.281,52.281,0.56,
Suivi des lacs,Léman,SHL2,11/07/2019,52.546,52.546,0.46,
Suivi des lacs,Léman,SHL2,11/07/2019,53.056,53.056,0.43,
Suivi des lacs,Léman,SHL2,11/07/2019,53.555,53.555,0.43,
Suivi des lacs,Léman,SHL2,11/07/2019,53.831,53.831,0.43,
Suivi des lacs,Léman,SHL2,11/07/2019,54.33,54.33,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,54.585,54.585,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,54.84,54.84,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,55.095,55.095,0.43,
Suivi des lacs,Léman,SHL2,11/07/2019,55.381,55.381,0.43,
Suivi des lacs,Léman,SHL2,11/07/2019,55.88,55.88,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,56.37,56.37,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,56.635,56.635,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,56.89,56.89,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,57.165,57.165,0.46,
Suivi des lacs,Léman,SHL2,11/07/2019,57.655,57.655,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,57.91,57.91,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,58.165,58.165,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,58.44,58.44,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,58.929,58.929,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,59.195,59.195,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,59.704,59.704,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,59.969,59.969,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,60.224,60.224,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,60.479,60.479,0.46,
Suivi des lacs,Léman,SHL2,11/07/2019,60.734,60.734,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,60.999,60.999,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,61.254,61.254,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,61.774,61.774,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,62.284,62.284,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,62.774,62.774,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,63.059,63.059,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,63.549,63.549,0.46,
Suivi des lacs,Léman,SHL2,11/07/2019,63.804,63.804,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,64.059,64.059,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,64.313,64.313,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,64.568,64.568,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,64.823,64.823,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,65.099,65.099,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,65.588,65.588,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,65.863,65.863,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,66.129,66.129,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,66.618,66.618,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,67.128,67.128,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,67.383,67.383,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,67.638,67.638,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,67.893,67.893,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,68.158,68.158,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,68.668,68.668,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,68.933,68.933,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,69.432,69.432,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,69.687,69.687,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,69.942,69.942,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,70.207,70.207,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,70.728,70.728,0.37,
Suivi des lacs,Léman,SHL2,11/07/2019,71.227,71.227,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,71.482,71.482,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,71.747,71.747,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,72.002,72.002,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,72.257,72.257,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,72.777,72.777,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,73.277,73.277,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,73.532,73.532,0.46,
Suivi des lacs,Léman,SHL2,11/07/2019,73.787,73.787,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,74.042,74.042,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,74.317,74.317,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,74.817,74.817,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,75.357,75.357,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,75.846,75.846,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,76.356,76.356,0.4,
Suivi des lacs,Léman,SHL2,11/07/2019,76.621,76.621,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,77.121,77.121,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,77.376,77.376,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,77.631,77.631,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,78.151,78.151,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,78.406,78.406,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,78.671,78.671,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,79.181,79.181,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,79.681,79.681,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,80.211,80.211,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,80.731,80.731,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,81.231,81.231,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,81.73,81.73,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,82.26,82.26,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,82.791,82.791,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,83.27,83.27,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,83.525,83.525,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,83.79,83.79,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,84.045,84.045,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,84.534,84.534,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,84.83,84.83,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,85.32,85.32,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,85.84,85.84,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,86.36,86.36,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,86.859,86.859,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,87.379,87.379,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,87.879,87.879,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,88.399,88.399,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,88.919,88.919,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,89.399,89.399,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,89.664,89.664,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,89.919,89.919,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,90.184,90.184,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,90.694,90.694,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,90.979,90.979,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,91.448,91.448,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,91.723,91.723,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,92.233,92.233,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,92.743,92.743,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,92.998,92.998,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,93.253,93.253,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,93.763,93.763,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,94.028,94.028,0.31,
Suivi des lacs,Léman,SHL2,11/07/2019,94.548,94.548,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,94.803,94.803,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,95.068,95.068,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,95.578,95.578,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,96.078,96.078,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,96.577,96.577,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,96.853,96.853,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,97.352,97.352,0.28,
Suivi des lacs,Léman,SHL2,11/07/2019,97.607,97.607,0.34,
Suivi des lacs,Léman,SHL2,11/07/2019,97.872,97.872,0.25,
Suivi des lacs,Léman,SHL2,11/07/2019,98.127,98.127,0.31,
