"";"date";"profondeur";"Chl_a";"par";"Turbidite"
"61843";2020-09-09;220.921;0.12;0;0.34
"61844";2020-09-09;221.166;0.12;0;0.37
"61845";2020-09-09;221.442;0.12;0;0.37
"61846";2020-09-09;221.676;0.12;0;0.46
"61847";2020-09-09;221.931;0.12;0;0.37
"61848";2020-09-09;222.206;0.12;0;0.4
"61849";2020-09-09;222.441;0.12;0;0.77
"61850";2020-09-09;222.737;0.12;0;0.46
"61851";2020-09-09;222.961;0.12;0;0.52
"61852";2020-09-09;223.226;0.12;0;0.59
"61853";2020-09-09;223.481;0.12;0;0.52
"61854";2020-09-09;223.746;0.122365384615385;0;0.56
"61855";2020-09-09;223.981;0.135923076923076;0;0.49
"61856";2020-09-09;224.236;0.148680000000001;0;0.52
"61857";2020-09-09;224.501;0.116879999999999;0;0.49
"61858";2020-09-09;224.766;0.0948235294117644;0;0.49
"61859";2020-09-09;225;0.12;0;0.52
"61860";2020-09-09;225.265;0.12;0;0.52
"61861";2020-09-09;225.541;0.12;0;0.56
"61862";2020-09-09;225.775;0.12;0;0.52
"61863";2020-09-09;226.03;0.12;0;0.59
"61864";2020-09-09;226.285;0.12;0;0.56
"61865";2020-09-09;226.54;0.12;0;0.62
"61866";2020-09-09;226.815;0.12;0;0.65
"61867";2020-09-09;227.07;0.12;0;0.68
"61868";2020-09-09;227.325;0.12;0;0.59
"61869";2020-09-09;227.57;0.12;0;0.62
"61870";2020-09-09;227.825;0.12;0;0.74
"61871";2020-09-09;228.07;0.12;0;0.65
"61872";2020-09-09;228.335;0.12;0;0.68
"61873";2020-09-09;228.59;0.12;0;0.71
"61874";2020-09-09;228.845;0.122377358490565;0;0.77
"61875";2020-09-09;229.11;0.147529411764704;0;0.68
"61876";2020-09-09;229.355;0.12;0;0.71
"61877";2020-09-09;229.62;0.12;0;0.62
"61878";2020-09-09;229.875;0.12;0;0.68
"61879";2020-09-09;230.119;0.12;0;0.71
"61880";2020-09-09;230.395;0.12;0;0.71
"61881";2020-09-09;230.629;0.12;0;0.8
"61882";2020-09-09;230.904;0.12;0;0.8
"61883";2020-09-09;231.149;0.12;0;0.86
"61884";2020-09-09;231.414;0.12;0;0.86
"61885";2020-09-09;231.669;0.12;0;0.83
"61886";2020-09-09;231.955;0.126000000000002;0;0.77
"61887";2020-09-09;232.189;0.148159509202454;0;0.74
"61888";2020-09-09;232.424;0.133742331288343;0;0.8
"61889";2020-09-09;232.679;0.11635294117647;0;0.74
"61890";2020-09-09;232.944;0.0946415094339616;0;0.74
"61891";2020-09-09;233.199;0.12;0;0.93
"61892";2020-09-09;233.444;0.12;0;0.8
"61893";2020-09-09;233.709;0.12;0;0.86
"61894";2020-09-09;233.953;0.12;0;0.89
"61895";2020-09-09;234.219;0.12;0;0.86
"61896";2020-09-09;234.494;0.12;0;0.86
"61897";2020-09-09;234.728;0.12;0;0.83
"61898";2020-09-09;234.983;0.12;0;0.8
"61899";2020-09-09;235.238;0.12;0;0.93
"61900";2020-09-09;235.493;0.12;0;0.89
"61901";2020-09-09;235.758;0.12;0;0.89
"61902";2020-09-09;236.023;0.12;0;0.83
"61903";2020-09-09;236.268;0.12;0;0.83
"61904";2020-09-09;236.544;0.12;0;0.83
"61905";2020-09-09;236.798;0.12;0;0.89
"61906";2020-09-09;237.053;0.12;0;0.93
"61907";2020-09-09;237.288;0.12;0;0.86
"61908";2020-09-09;237.573;0.12;0;0.8
"61909";2020-09-09;237.818;0.12;0;0.8
"61910";2020-09-09;238.053;0.12;0;0.74
"61911";2020-09-09;238.308;0.12;0;0.8
"61912";2020-09-09;238.573;0.12;0;0.77
"61913";2020-09-09;238.838;0.12;0;0.8
"61914";2020-09-09;239.072;0.12;0;0.8
"61915";2020-09-09;239.338;0.12;0;0.86
"61916";2020-09-09;239.582;0.12;0;0.8
"61917";2020-09-09;239.847;0.12;0;0.77
"61918";2020-09-09;240.092;0.12;0;0.77
"61919";2020-09-09;240.357;0.12;0;0.93
"61920";2020-09-09;240.612;0.12;0;0.8
"61921";2020-09-09;240.877;0.12;0;0.77
"61922";2020-09-09;241.132;0.12;0;0.8
"61923";2020-09-09;241.387;0.12;0;0.71
"61924";2020-09-09;241.642;0.123543307086614;0;0.77
"61925";2020-09-09;241.897;0.148140000000001;0;0.83
"61926";2020-09-09;242.142;0.133440000000001;0;0.8
"61927";2020-09-09;242.397;0.12;0;0.68
"61928";2020-09-09;242.682;0.12;0;0.71
"61929";2020-09-09;242.927;0.12;0;0.77
"61930";2020-09-09;243.182;0.12;0;0.74
"61931";2020-09-09;243.437;0.12;0;0.68
"61932";2020-09-09;243.702;0.12;0;0.65
"61933";2020-09-09;243.926;0.12;0;0.62
"61934";2020-09-09;244.191;0.12;0;0.62
"61935";2020-09-09;244.457;0.12;0;0.62
"61936";2020-09-09;244.711;0.12;0;0.52
"61937";2020-09-09;244.946;0.12;0;0.59
"61938";2020-09-09;245.211;0.12;0;0.59
"61939";2020-09-09;245.486;0.12;0;0.65
"61940";2020-09-09;245.752;0.12;0;0.65
"61941";2020-09-09;245.986;0.12;0;0.65
"61942";2020-09-09;246.231;0.12;0;0.74
"61943";2020-09-09;246.486;0.12;0;0.62
"61944";2020-09-09;246.741;0.12;0;0.62
"61945";2020-09-09;247.036;0.12;0;0.65
"61946";2020-09-09;247.312;0.12;0;0.59
"61947";2020-09-09;247.505;0.12;0;0.49
"61948";2020-09-09;247.781;0.12;0;0.56
"61949";2020-09-09;248.015;0.12;0;0.52
"61950";2020-09-09;248.28;0.12;0;0.49
"61951";2020-09-09;248.535;0.12;0;0.65
"61952";2020-09-09;248.79;0.12;0;0.52
"61953";2020-09-09;249.055;0.12;0;0.59
"61954";2020-09-09;249.3;0.12;0;0.59
"61955";2020-09-09;249.575;0.12;0;0.65
"61956";2020-09-09;249.81;0.12;0;0.74
"61957";2020-09-09;250.065;0.12;0;0.52
"61958";2020-09-09;250.33;0.120613496932517;0;0.62
"61959";2020-09-09;250.585;0.136257668711657;0;0.68
"61960";2020-09-09;250.86;0.15;0;0.59
"61961";2020-09-09;251.085;0.147622641509432;0;0.52
"61962";2020-09-09;251.35;0.12;0;0.56
"61963";2020-09-09;251.595;0.12;0;0.56
"61964";2020-09-09;251.88;0.12;0;0.56
"61965";2020-09-09;252.125;0.12;0;0.71
"61966";2020-09-09;252.38;0.12;0;0.49
"61967";2020-09-09;252.635;0.12;0;0.59
"61968";2020-09-09;252.879;0.12;0;0.52
"61969";2020-09-09;253.134;0.12;0;0.52
"61970";2020-09-09;253.389;0.12;0;0.56
"61971";2020-09-09;253.644;0.12;0;0.59
"61972";2020-09-09;253.919;0.12;0;0.56
"61973";2020-09-09;254.154;0.12;0;0.59
"61974";2020-09-09;254.419;0.12;0;0.52
"61975";2020-09-09;254.674;0.12;0;0.49
"61976";2020-09-09;254.919;0.12;0;0.46
"61977";2020-09-09;255.184;0.12;0;0.52
"61978";2020-09-09;255.469;0.12;0;0.56
"61979";2020-09-09;255.714;0.12;0;0.49
"61980";2020-09-09;255.959;0.12;0;0.46
"61981";2020-09-09;256.204;0.12;0;0.65
"61982";2020-09-09;256.459;0.12;0;0.43
"61983";2020-09-09;256.724;0.12;0;0.52
"61984";2020-09-09;256.979;0.12;0;0.43
"61985";2020-09-09;257.254;0.12;0;0.49
"61986";2020-09-09;257.478;0.12;0;0.37
"61987";2020-09-09;257.733;0.12;0;0.4
"61988";2020-09-09;258.009;0.12;0;0.37
"61989";2020-09-09;258.263;0.12;0;0.43
"61990";2020-09-09;258.518;0.12;0;0.43
"61991";2020-09-09;258.773;0.12;0;0.37
"61992";2020-09-09;259.018;0.12;0;0.46
"61993";2020-09-09;259.273;0.12;0;0.43
"61994";2020-09-09;259.518;0.12;0;0.43
"61995";2020-09-09;259.783;0.12;0;0.46
"61996";2020-09-09;260.038;0.12;0;0.34
"61997";2020-09-09;260.303;0.171270491803276;0;0.56
"61998";2020-09-09;260.558;0.18;0;0.37
"61999";2020-09-09;260.803;0.158970588235293;0;0.46
"62000";2020-09-09;261.078;0.208745098039203;0;0.43
"62001";2020-09-09;261.312;0.190867924528303;0;0.4
"62002";2020-09-09;261.567;0.18;0;0.4
"62003";2020-09-09;261.832;0.18;0;0.37
"62004";2020-09-09;262.087;0.18;0;0.34
"62005";2020-09-09;262.353;0.18;0;0.43
"62006";2020-09-09;262.587;0.18;0;0.4
"62007";2020-09-09;262.873;0.18;0;0.34
"62008";2020-09-09;263.138;0.18;0;0.4
"62009";2020-09-09;263.372;0.18;0;0.43
"62010";2020-09-09;263.617;0.158037735849054;0;0.37
"62011";2020-09-09;263.862;0.171306122448983;0;0.34
"62012";2020-09-09;264.127;0.18;0;0.37
"62013";2020-09-09;264.382;0.15816964285714;0;0.37
"62014";2020-09-09;264.647;0.172254545454544;0;0.59
"62015";2020-09-09;264.892;0.18;0;0.34
"62016";2020-09-09;265.147;0.158037735849058;0;0.4
"62017";2020-09-09;265.401;0.172408163265305;0;0.37
"62018";2020-09-09;265.687;0.18;0;0.56
"62019";2020-09-09;265.932;0.18;0;0.34
"62020";2020-09-09;266.166;0.18;0;0.37
"62021";2020-09-09;266.431;0.18;0;0.4
"62022";2020-09-09;266.697;0.18;0;0.4
"62023";2020-09-09;266.962;0.15401785714286;0;0.37
"62024";2020-09-09;267.227;0.176603773584902;0;0.37
"62025";2020-09-09;267.451;0.209283018867929;0;0.37
"62026";2020-09-09;267.706;0.192330827067667;0;0.31
"62027";2020-09-09;268.002;0.18;0;0.28
"62028";2020-09-09;268.216;0.18;0;0.37
"62029";2020-09-09;268.481;0.211673469387757;0;0.25
"62030";2020-09-09;268.756;0.187418181818187;0;0.25
"62031";2020-09-09;269.021;0.18;0;0.28
"62032";2020-09-09;269.246;0.207567567567564;0;0.25
"62033";2020-09-09;269.491;0.193846153846158;0;0.28
"62034";2020-09-09;269.745;0.18;0;0.25
"62035";2020-09-09;270.021;0.18;0;0.28
"62036";2020-09-09;270.317;0.15;0;0.28
"62037";2020-09-09;270.541;0.176456692913383;0;0.25
"62038";2020-09-09;270.775;0.18;0;0.25
"62039";2020-09-09;271.02;0.18;0;0.22
"62040";2020-09-09;271.285;0.18;0;0.34
"62041";2020-09-09;271.53;0.160415094339628;0;0.25
"62042";2020-09-09;271.826;0.174000000000001;0;0.28
"62043";2020-09-09;272.04;0.159959016393439;0;0.37
"62044";2020-09-09;272.305;0.171647058823533;0;0.28
"62045";2020-09-09;272.58;0.18;0;0.25
"62046";2020-09-09;272.876;0.15;0;0.25
"62047";2020-09-09;273.111;0.15;0;0.22
"62048";2020-09-09;273.335;0.171830357142852;0;0.25
"62049";2020-09-09;273.59;0.18;0;0.25
"62050";2020-09-09;273.855;0.155999999999999;0;0.25
"62051";2020-09-09;274.089;0.170716981132076;0;0.31
"62052";2020-09-09;274.334;0.16004081632653;0;0.34
"62053";2020-09-09;274.62;0.15;0;0.28
"62054";2020-09-09;274.875;0.175081967213113;0;0.25
"62055";2020-09-09;275.109;0.160980392156866;0;0.25
"62056";2020-09-09;275.374;0.171448598130844;0;0.22
"62057";2020-09-09;275.629;0.156244897959182;0;0.28
"62058";2020-09-09;275.874;0.15;0;0.37
"62059";2020-09-09;276.139;0.170491071428575;0;0.25
"62060";2020-09-09;276.384;0.15778723404255;0;0.25
"62061";2020-09-09;276.659;0.15;0;0.25
"62062";2020-09-09;276.924;0.15;0;0.25
"62063";2020-09-09;277.169;0.172526315789472;0;0.25
"62064";2020-09-09;277.404;0.18;0;0.22
"62065";2020-09-09;277.669;0.15717647058824;0;0.22
"62066";2020-09-09;277.924;0.173755102040811;0;0.28
"62067";2020-09-09;278.25;0.15122950819672;0;0.25
"62068";2020-09-09;278.484;0.18;0;0.28
"62069";2020-09-09;278.719;0.15618243243243;0;0.37
"62070";2020-09-09;278.964;0.15;0;0.25
"62071";2020-09-09;279.229;0.175176470588236;0;0.25
"62072";2020-09-09;279.463;0.156270491803276;0;0.22
"62073";2020-09-09;279.749;0.15;0;0.22
"62074";2020-09-09;279.973;0.15;0;0.25
"62075";2020-09-09;280.228;0.15;0;0.4
"62076";2020-09-09;280.483;0.15;0;0.25
"62077";2020-09-09;280.769;0.15;0;0.25
"62078";2020-09-09;280.983;0.172823529411767;0;0.28
"62079";2020-09-09;281.248;0.156905660377361;0;0.22
"62080";2020-09-09;281.493;0.15;0;0.22
"62081";2020-09-09;281.768;0.173755102040811;0;0.28
"62082";2020-09-09;282.033;0.18;0;0.28
"62083";2020-09-09;282.288;0.156654545454544;0;0.25
"62084";2020-09-09;282.523;0.15;0;0.25
"62085";2020-09-09;282.777;0.15;0;0.22
"62086";2020-09-09;283.032;0.15;0;0.34
"62087";2020-09-09;283.308;0.15;0;0.28
"62088";2020-09-09;283.542;0.15;0;0.28
"62089";2020-09-09;283.818;0.202622377622371;0;0.37
"62090";2020-09-09;284.072;0.188717948717947;0;0.28
"62091";2020-09-09;284.317;0.157176470588233;0;0.28
"62092";2020-09-09;284.572;0.15;0;0.25
"62093";2020-09-09;284.817;0.15;0;0.28
"62094";2020-09-09;285.082;0.15;0;0.28
"62095";2020-09-09;285.327;0.15;0;0.25
"62096";2020-09-09;285.582;0.15;0;0.4
"62097";2020-09-09;285.826;0.15;0;0.25
"62098";2020-09-09;286.122;0.175358490566038;0;0.4
"62099";2020-09-09;286.346;0.157591836734695;0;0.37
"62100";2020-09-09;286.612;0.172254545454548;0;0.28
"62101";2020-09-09;286.867;0.18;0;0.43
"62102";2020-09-09;287.142;0.18;0;0.37
"62103";2020-09-09;287.366;0.159283018867924;0;0.43
"62104";2020-09-09;287.631;0.172499999999996;0;0.4
"62105";2020-09-09;287.876;0.18;0;0.34
"62106";2020-09-09;288.141;0.18;0;0.4
"62107";2020-09-09;288.416;0.15397435897436;0;0.4
"62108";2020-09-09;288.641;0.17116363636364;0;0.34
"62109";2020-09-09;288.896;0.18;0;0.34
"62110";2020-09-09;289.151;0.18;0;0.34
"62111";2020-09-09;289.436;0.18;0;0.43
"62112";2020-09-09;289.671;0.18;0;0.4
"62113";2020-09-09;289.926;0.18;0;0.46
"62114";2020-09-09;290.181;0.18;0;0.49
"62115";2020-09-09;290.425;0.18;0;0.4
"62116";2020-09-09;290.701;0.156905660377356;0;0.43
"62117";2020-09-09;290.945;0.15;0;0.52
"62118";2020-09-09;291.221;0.173601398601401;0;0.43
"62119";2020-09-09;291.486;0.153846153846157;0;0.46
"62120";2020-09-09;291.71;0.171086956521738;0;0.52
"62121";2020-09-09;291.975;0.210000000000005;0;0.52
"62122";2020-09-09;292.23;0.164571428571425;0;0.52
"62123";2020-09-09;292.495;0.173260869565216;0;0.56
"62124";2020-09-09;292.74;0.18;0;0.52
"62125";2020-09-09;292.985;0.18;0;0.52
"62126";2020-09-09;293.281;0.18;0;0.59
"62127";2020-09-09;293.505;0.18;0;0.56
"62128";2020-09-09;293.75;0.18;0;0.56
"62129";2020-09-09;294.005;0.157176470588233;0;0.52
"62130";2020-09-09;294.259;0.172705882352941;0;0.49
"62131";2020-09-09;294.535;0.18;0;0.52
"62132";2020-09-09;294.82;0.18;0;0.59
"62133";2020-09-09;295.024;0.18;0;0.52
"62134";2020-09-09;295.31;0.18;0;0.59
"62135";2020-09-09;295.544;0.210393700787397;0;0.56
"62136";2020-09-09;295.799;0.190827067669175;0;0.56
"62137";2020-09-09;296.075;0.18;0;0.56
"62138";2020-09-09;296.319;0.18;0;0.56
"62139";2020-09-09;296.584;0.18;0;0.46
"62140";2020-09-09;296.809;0.18;0;0.49
"62141";2020-09-09;297.074;0.18;0;0.83
"62142";2020-09-09;297.319;0.18;0;0.59
"62143";2020-09-09;297.584;0.18;0;0.71
"62144";2020-09-09;297.828;0.18;0;0.89
"62145";2020-09-09;298.124;0.18;0;0.96
"62146";2020-09-09;298.359;0.18;0;0.71
"62147";2020-09-09;298.603;0.18;0;0.77
"62148";2020-09-09;298.858;0.18;0;0.71
"62149";2020-09-09;299.113;0.229127272727273;0;1.02
"62150";2020-09-09;299.368;0.227820512820511;0;0.83
"62151";2020-09-09;299.644;0.189930069930066;0;0.96
"62152";2020-09-09;299.898;0.18;0;0.93
"62153";2020-09-09;300.153;0.210270270270272;0;0.96
"62154";2020-09-09;300.388;0.190892857142864;0;1.08
"62155";2020-09-09;300.653;0.18;0;1.05
"62156";2020-09-09;300.898;0.210040816326534;0;1.02
"62157";2020-09-09;301.183;0.18972972972973;0;0.96
"62158";2020-09-09;301.418;0.210467289719628;0;1.05
"62159";2020-09-09;301.663;0.189568627450977;0;0.96
"62160";2020-09-09;301.948;0.18;0;1.08
"62161";2020-09-09;302.183;0.211673469387757;0;1.14
"62162";2020-09-09;302.438;0.22;0;1.11
"62163";2020-09-09;302.713;0.189207547169809;0;1.17
"62164";2020-09-09;302.947;0.18;0;1.11
"62165";2020-09-09;303.202;0.18;0;1.11
"62166";2020-09-09;303.467;0.18;0;1.08
"62167";2020-09-09;303.733;0.213442622950817;0;1.26
"62168";2020-09-09;303.998;0.188531468531473;0;1.05
"62169";2020-09-09;304.242;0.18;0;1.08
"62170";2020-09-09;304.467;0.18;0;1.08
"62171";2020-09-09;304.722;0.228760683760674;0;0.96
"62172";2020-09-09;304.997;0.198072727272721;0;0.99
"62173";2020-09-09;305.242;0.208408163265311;0;1.05
"62174";2020-09-09;305.527;0.183574468085109;0;1.08
"62175";2020-09-09;305.741;0.18;0;1.05
"62176";2020-09-09;305.996;0.18;0;1.48
"62177";2020-09-09;306.262;0.209283018867922;0;1.14
"62178";2020-09-09;306.506;0.192862745098047;0;1.11
"62179";2020-09-09;306.771;0.18;0;1.08
"62180";2020-09-09;307.036;0.18;0;1.05
"62181";2020-09-09;307.281;0.210892857142859;0;1.11
"62182";2020-09-09;307.546;0.186431372549019;0;1.11
"62183";2020-09-09;307.781;0.18;0;1.14
"62184";2020-09-23;0.184;3.52;4349.34;0.96
"62185";2020-09-23;0.449;3.52;4255.09;0.99
"62186";2020-09-23;0.683;3.52;1933.8;0.96
"62187";2020-09-23;0.938;4.05832;NA;1.08
"62188";2020-09-23;1.203;3.69792;1540.26;1.14
"62189";2020-09-23;1.448;3.414;1302.22;1.17
"62190";2020-09-23;1.713;3.33845;NA;1.14
"62191";2020-09-23;1.968;3.5144;1141.23;1.26
"62192";2020-09-23;2.213;3.7065;NA;1.48
"62193";2020-09-23;2.478;3.7792;961.66;1.33
"62194";2020-09-23;2.733;3.7112;908;1.45
"62195";2020-09-23;2.978;3.64586666666667;791.04;1.45
"62196";2020-09-23;3.243;3.47476;749.07;1.51
"62197";2020-09-23;3.487;3.30884;725.68;1.67
"62198";2020-09-23;3.753;2.8647;654.13;1.64
"62199";2020-09-23;4.007;2.83335;617.19;1.51
"62200";2020-09-23;4.273;2.68406666666667;557.47;1.6
"62201";2020-09-23;4.517;2.79793333333333;514.34;1.51
"62202";2020-09-23;4.793;2.92673333333333;462.16;1.51
"62203";2020-09-23;5.027;2.754075;429.82;1.51
"62204";2020-09-23;5.313;2.5748;397.61;1.57
"62205";2020-09-23;5.547;2.46804;369.28;1.45
"62206";2020-09-23;5.812;2.28784;337.48;1.39
"62207";2020-09-23;6.047;2.1553;313.85;1.45
"62208";2020-09-23;6.322;2.1168;289.86;1.48
"62209";2020-09-23;6.567;1.98766666666667;269.06;1.42
"62210";2020-09-23;6.852;1.91;247.5;1.23
"62211";2020-09-23;7.087;1.8752;229.25;1.26
"62212";2020-09-23;7.393;1.7714;212.87;1.26
"62213";2020-09-23;7.587;1.7326;200.64;1.3
"62214";2020-09-23;7.882;1.93784;184.6;1.26
"62215";2020-09-23;8.097;1.74864;172.3;1.23
"62216";2020-09-23;8.372;1.6084;161.11;1.23
"62217";2020-09-23;8.606;1.72808;149.77;1.33
"62218";2020-09-23;8.892;1.63656;138.51;1.33
"62219";2020-09-23;9.116;1.56424;129.94;1.3
"62220";2020-09-23;9.381;1.46884;120.4;1.36
"62221";2020-09-23;9.636;1.39864;111.9;1.48
"62222";2020-09-23;9.901;1.46224;103.53;1.48
"62223";2020-09-23;10.146;1.4732;95.38;1.45
"62224";2020-09-23;10.421;1.2826;86.81;1.33
"62225";2020-09-23;10.666;1.357;78.51;1.48
"62226";2020-09-23;10.921;1.2295;71.53;1.42
"62227";2020-09-23;11.176;1.14;64.97;1.42
"62228";2020-09-23;11.431;1.1431;59.93;1.23
"62229";2020-09-23;11.676;1.1676;55.28;1.23
"62230";2020-09-23;11.941;1.12662;50.55;1.2
"62231";2020-09-23;12.206;1.08;46.64;1.3
"62232";2020-09-23;12.451;1.0698;43.37;1.36
"62233";2020-09-23;12.726;1.0278;40.05;1.3
"62234";2020-09-23;12.961;1.0739;37.14;1.45
"62235";2020-09-23;13.216;1.05;34.44;1.51
"62236";2020-09-23;13.47;1.05;31.74;1.54
"62237";2020-09-23;13.746;1.0408;29.35;1.39
"62238";2020-09-23;14.001;0.99;26.96;1.26
"62239";2020-09-23;14.245;0.9927;24.67;1.02
"62240";2020-09-23;14.511;1.00866;22.98;1.05
"62241";2020-09-23;14.776;1.00632;21.46;1.05
"62242";2020-09-23;15.041;0.95862;19.99;1.02
"62243";2020-09-23;15.275;0.9375;18.69;1.02
"62244";2020-09-23;15.51;0.9606;17.71;1.05
"62245";2020-09-23;15.775;0.9765;16.64;1.02
"62246";2020-09-23;16.03;0.974999999999999;15.68;0.99
"62247";2020-09-23;16.315;0.905333333333334;14.82;0.96
"62248";2020-09-23;16.55;0.93;13.99;0.96
"62249";2020-09-23;16.795;0.93;13.19;1.05
"62250";2020-09-23;17.07;0.9615;12.54;1.02
"62251";2020-09-23;17.305;1.06725;11.9;0.99
"62252";2020-09-23;17.56;1.182;11.29;1.36
"62253";2020-09-23;17.825;1.025625;10.72;1.45
"62254";2020-09-23;18.069;0.90794;10.22;1.42
"62255";2020-09-23;18.355;0.9823;9.66;1.36
"62256";2020-09-23;18.589;1.0022;9.19;1.42
"62257";2020-09-23;18.865;0.96;8.62;1.6
"62258";2020-09-23;19.109;0.95865;8.17;1.45
"62259";2020-09-23;19.354;0.912000000000001;7.73;1.51
"62260";2020-09-23;19.609;0.8327;7.27;1.42
"62261";2020-09-23;19.874;0.899866666666666;6.81;1.39
"62262";2020-09-23;20.15;0.917000000000001;6.4;1.08
"62263";2020-09-23;20.384;0.85616;5.03;0.99
"62264";2020-09-23;20.629;0.79304;5.69;0.96
"62265";2020-09-23;20.894;0.729440000000001;5.34;0.99
"62266";2020-09-23;21.159;0.697699999999999;5.06;1.02
"62267";2020-09-23;21.424;0.7592;4.81;1.05
"62268";2020-09-23;21.659;0.6859;4.6;1.11
"62269";2020-09-23;21.914;0.70916;4.37;1.08
"62270";2020-09-23;22.199;0.69206;4.13;1.05
"62271";2020-09-23;22.424;0.68;3.93;1.08
"62272";2020-09-23;22.678;0.68;3.74;1.02
"62273";2020-09-23;22.944;0.73208;3.56;1.02
"62274";2020-09-23;23.188;0.68816;3.37;0.93
"62275";2020-09-23;23.464;0.64616;3.2;1.05
"62276";2020-09-23;23.708;0.63152;3.06;1.05
"62277";2020-09-23;23.984;0.60992;2.89;1.08
"62278";2020-09-23;24.218;0.58184;2.75;1.02
"62279";2020-09-23;24.463;0.56;2.62;0.89
"62280";2020-09-23;24.738;0.5676;2.48;0.89
"62281";2020-09-23;24.983;0.6166;2.37;0.96
"62282";2020-09-23;25.258;0.60452;2.25;0.96
"62283";2020-09-23;25.503;0.58895;2.15;0.93
"62284";2020-09-23;25.748;0.52;2.05;1.05
"62285";2020-09-23;26.003;0.52;1.95;0.99
"62286";2020-09-23;26.288;0.5112;1.86;1.14
"62287";2020-09-23;26.513;0.48844;1.78;0.99
"62288";2020-09-23;26.798;0.45424;1.69;0.93
"62289";2020-09-23;27.022;0.43;1.61;0.86
"62290";2020-09-23;27.288;0.43;1.54;0.89
"62291";2020-09-23;27.563;0.494800000000001;1.46;1.02
"62292";2020-09-23;27.808;0.40096;1.39;0.86
"62293";2020-09-23;28.063;0.43156;1.33;0.86
"62294";2020-09-23;28.318;0.4546;1.27;0.8
"62295";2020-09-23;28.583;0.4249;1.21;0.89
"62296";2020-09-23;28.827;0.48676;1.16;0.86
"62297";2020-09-23;29.103;0.45364;1.1;0.86
"62298";2020-09-23;29.347;0.43;1.06;0.71
"62299";2020-09-23;29.592;0.43;1.01;0.74
"62300";2020-09-23;29.847;0.41518;0.96;0.65
"62301";2020-09-23;30.112;0.4018;0.92;0.83
"62302";2020-09-23;30.367;0.4434;0.88;0.71
"62303";2020-09-23;30.622;0.480100000000001;0.84;0.8
"62304";2020-09-23;30.867;0.4;0.8;0.77
"62305";2020-09-23;31.132;0.4;0.77;0.86
"62306";2020-09-23;31.407;0.4;0.73;0.86
"62307";2020-09-23;31.632;0.40384;0.71;0.8
"62308";2020-09-23;31.907;0.43684;0.68;0.71
"62309";2020-09-23;32.152;0.4548;0.65;0.83
"62310";2020-09-23;32.417;0.435100000000001;0.62;0.71
"62311";2020-09-23;32.662;0.475120000000001;0.59;0.62
