"";"date";"profondeur";"Chl_a"
"22650";2018-05-15;17.661;11.42
"22651";2018-05-15;18.161;12.01
"22652";2018-05-15;18.416;13.3
"22653";2018-05-15;18.671;14.6
"22654";2018-05-15;18.936;16.08
"22655";2018-05-15;19.211;14.54
"22656";2018-05-15;19.711;12.47
"22657";2018-05-15;19.966;14.01
"22658";2018-05-15;20.466;11.3
"22659";2018-05-15;20.731;11.42
"22660";2018-05-15;21.23;10.93
"22661";2018-05-15;21.506;10.12
"22662";2018-05-15;21.761;9.75
"22663";2018-05-15;22.016;9.91
"22664";2018-05-15;22.505;7.28
"22665";2018-05-15;22.78;6.08
"22666";2018-05-15;23.27;4.44
"22667";2018-05-15;23.555;4.54
"22668";2018-05-15;24.045;4.01
"22669";2018-05-15;24.3;3.52
"22670";2018-05-15;24.555;3.64
"22671";2018-05-15;24.81;3.95
"22672";2018-05-15;25.065;3.27
"22673";2018-05-15;25.34;3.18
"22674";2018-05-15;25.595;3.52
"22675";2018-05-15;26.105;2.84
"22676";2018-05-15;26.615;2.56
"22677";2018-05-15;27.124;2.72
"22678";2018-05-15;27.39;2.13
"22679";2018-05-15;27.879;2.1
"22680";2018-05-15;28.144;1.94
"22681";2018-05-15;28.654;2.01
"22682";2018-05-15;28.909;1.91
"22683";2018-05-15;29.164;1.79
"22684";2018-05-15;29.419;1.98
"22685";2018-05-15;29.674;1.7
"22686";2018-05-15;29.929;1.57
"23428";2018-05-28;0.112;3.18
"23429";2018-05-28;0.469;3.43
"23430";2018-05-28;0.734;3.8
"23431";2018-05-28;1.244;3.83
"23432";2018-05-28;1.754;5.68
"23433";2018-05-28;2.009;7.13
"23434";2018-05-28;2.264;6.79
"23435";2018-05-28;2.763;8.09
"23436";2018-05-28;3.029;7.93
"23437";2018-05-28;3.294;8.98
"23438";2018-05-28;3.804;8.95
"23439";2018-05-28;4.058;8.55
"23440";2018-05-28;4.313;9.23
"23441";2018-05-28;4.599;9.38
"23442";2018-05-28;5.078;9.14
"23443";2018-05-28;5.598;9.41
"23444";2018-05-28;5.853;9.45
"23445";2018-05-28;6.108;10.71
"23446";2018-05-28;6.608;9.6
"23447";2018-05-28;6.863;10.06
"23448";2018-05-28;7.118;10.65
"23449";2018-05-28;7.373;11.17
"23450";2018-05-28;7.627;12.1
"23451";2018-05-28;7.882;14.08
"23452";2018-05-28;8.137;13.58
"23453";2018-05-28;8.413;15.53
"23454";2018-05-28;8.668;16.33
"23455";2018-05-28;9.167;23.58
"23456";2018-05-28;9.677;21.24
"23457";2018-05-28;9.942;11.51
"23458";2018-05-28;10.197;8.4
"23459";2018-05-28;10.452;7.1
"23460";2018-05-28;10.727;6.45
"23461";2018-05-28;11.217;6.27
"23462";2018-05-28;11.727;6.2
"23463";2018-05-28;11.992;6.3
"23464";2018-05-28;12.492;5.77
"23465";2018-05-28;13.001;5.8
"23466";2018-05-28;13.267;5.93
"23467";2018-05-28;13.532;6.24
"23468";2018-05-28;14.041;5.59
"23469";2018-05-28;14.541;5.22
"23470";2018-05-28;14.806;6.3
"23471";2018-05-28;15.296;4.63
"23472";2018-05-28;15.581;4.82
"23473";2018-05-28;16.071;3.98
"23474";2018-05-28;16.326;4.01
"23475";2018-05-28;16.591;3.27
"23476";2018-05-28;17.09;3.52
"23477";2018-05-28;17.376;4.23
"23478";2018-05-28;17.876;3.49
"23479";2018-05-28;18.365;3.49
"23480";2018-05-28;18.64;3.12
"23481";2018-05-28;19.15;3.12
"23482";2018-05-28;19.681;2.78
"23483";2018-05-28;20.17;2.28
"23484";2018-05-28;20.445;2.16
"23485";2018-05-28;20.945;1.64
"23486";2018-05-28;21.445;1.33
"23487";2018-05-28;21.7;1.67
"23488";2018-05-28;21.954;1.6
"23489";2018-05-28;22.23;1.64
"23490";2018-05-28;22.729;1.57
"23491";2018-05-28;23.229;1.45
"23492";2018-05-28;23.515;1.36
"23493";2018-05-28;24.004;1.57
"23494";2018-05-28;24.514;1.2
"23495";2018-05-28;24.789;1.39
"23496";2018-05-28;25.289;1.73
"23497";2018-05-28;25.544;1.33
"23498";2018-05-28;26.044;1.51
"23499";2018-05-28;26.309;1.54
"23500";2018-05-28;26.574;1.02
"23501";2018-05-28;27.073;0.99
"23502";2018-05-28;27.328;1.02
"23503";2018-05-28;27.583;1.08
"23504";2018-05-28;27.848;0.89
"23505";2018-05-28;28.124;0.83
"23506";2018-05-28;28.603;0.89
"23507";2018-05-28;28.858;0.89
"23508";2018-05-28;29.133;0.93
"23509";2018-05-28;29.633;0.83
"23510";2018-05-28;29.888;0.93
"24276";2018-06-12;0.194;0.89
"24277";2018-06-12;0.683;0.93
"24278";2018-06-12;0.938;1.08
"24279";2018-06-12;1.448;1.05
"24280";2018-06-12;1.948;1.08
"24281";2018-06-12;2.203;1.17
"24282";2018-06-12;2.712;1.48
"24283";2018-06-12;3.222;1.6
"24284";2018-06-12;3.508;1.67
"24285";2018-06-12;4.007;2.41
"24286";2018-06-12;4.273;3.33
"24287";2018-06-12;4.772;4.2
"24288";2018-06-12;5.048;4.38
"24289";2018-06-12;5.323;4.63
"24290";2018-06-12;5.782;5.83
"24291";2018-06-12;6.047;6.33
"24292";2018-06-12;6.343;6.48
"24293";2018-06-12;6.802;6.05
"24294";2018-06-12;7.056;5.62
"24295";2018-06-12;7.311;6.02
"24296";2018-06-12;7.587;6.27
"24297";2018-06-12;8.076;7.35
"24298";2018-06-12;8.341;8.8
"24299";2018-06-12;8.596;8.3
"24300";2018-06-12;8.851;9.29
"24301";2018-06-12;9.116;9.51
"24302";2018-06-12;9.371;10.56
"24303";2018-06-12;9.636;9.04
"24304";2018-06-12;9.891;12.38
"24305";2018-06-12;10.411;9.51
"24306";2018-06-12;10.911;8.09
"24307";2018-06-12;11.166;8.24
"24308";2018-06-12;11.666;6.95
"24309";2018-06-12;11.92;7.07
"24310";2018-06-12;12.175;6.54
"24311";2018-06-12;12.43;6.73
"24312";2018-06-12;12.716;7.62
"24313";2018-06-12;13.205;8.89
"24314";2018-06-12;13.47;10.25
"24315";2018-06-12;14.001;10.09
"24316";2018-06-12;14.286;10.37
"24317";2018-06-12;14.745;11.3
"24318";2018-06-12;15.245;13.89
"24319";2018-06-12;15.5;18.98
"24320";2018-06-12;15.755;16.08
"24321";2018-06-12;16.01;15.25
"24322";2018-06-12;16.336;16.39
"24323";2018-06-12;16.785;19.72
"24324";2018-06-12;17.08;23.49
"24325";2018-06-12;17.335;23.74
"24326";2018-06-12;17.814;22.26
"24327";2018-06-12;18.09;23
"24328";2018-06-12;18.365;21.33
"24329";2018-06-12;18.844;17.87
"24330";2018-06-12;19.344;20.99
"24331";2018-06-12;19.864;21.58
"24332";2018-06-12;20.119;19.23
"24333";2018-06-12;20.374;18.3
"24334";2018-06-12;20.894;15.68
"24335";2018-06-12;21.149;15.96
"24336";2018-06-12;21.638;15.03
"24337";2018-06-12;21.903;13.46
"24338";2018-06-12;22.424;13.77
"24339";2018-06-12;22.699;13.3
"24340";2018-06-12;23.178;13.21
"24341";2018-06-12;23.708;12.35
"24342";2018-06-12;24.198;10.4
"24343";2018-06-12;24.463;10.68
"24344";2018-06-12;24.963;7.78
"24345";2018-06-12;25.228;6.82
"24346";2018-06-12;25.738;7.44
"24347";2018-06-12;26.003;7.1
"24348";2018-06-12;26.523;7.38
"24349";2018-06-12;27.012;6.33
"24350";2018-06-12;27.328;6.24
"24351";2018-06-12;27.828;6.33
"24352";2018-06-12;28.328;6.36
"24353";2018-06-12;28.838;5.86
"24354";2018-06-12;29.337;5.43
"24355";2018-06-12;29.602;5.65
"24356";2018-06-12;29.888;5.8
"25079";2018-07-02;0.408;0.49
"25080";2018-07-02;0.918;0.71
"25081";2018-07-02;1.448;0.99
"25082";2018-07-02;1.937;1.7
"25083";2018-07-02;2.213;2.01
"25084";2018-07-02;2.723;2.13
"25085";2018-07-02;3.222;2.16
"25086";2018-07-02;3.487;2.44
"25087";2018-07-02;4.007;2.75
"25088";2018-07-02;4.507;2.84
"25089";2018-07-02;4.772;2.78
"25090";2018-07-02;5.282;3.12
"25091";2018-07-02;5.802;3.18
"25092";2018-07-02;6.292;3.24
"25093";2018-07-02;6.802;3.67
"25094";2018-07-02;7.077;4.32
"25095";2018-07-02;7.576;4.48
"25096";2018-07-02;7.842;4.75
"25097";2018-07-02;8.097;5.09
"25098";2018-07-02;8.362;4.75
"25099";2018-07-02;8.861;5.03
"25100";2018-07-02;9.351;4.48
"25101";2018-07-02;9.606;5.03
"25102";2018-07-02;9.901;5.03
"25103";2018-07-02;10.391;5.28
"25104";2018-07-02;10.646;5.68
"25105";2018-07-02;11.156;5.15
"25106";2018-07-02;11.411;4.54
"25107";2018-07-02;11.92;4.11
"25108";2018-07-02;12.42;3.4
"25109";2018-07-02;12.675;3.18
"25110";2018-07-02;12.94;3.06
"25111";2018-07-02;13.216;2.81
"25112";2018-07-02;13.695;3.33
"25113";2018-07-02;13.96;3.06
"25114";2018-07-02;14.225;3.83
"25115";2018-07-02;14.49;2.72
"25116";2018-07-02;14.755;3.64
"25117";2018-07-02;15.245;3.36
"25118";2018-07-02;15.765;2.31
"25119";2018-07-02;16.03;2.07
"25120";2018-07-02;16.509;2.1
"25121";2018-07-02;16.785;2.35
"25122";2018-07-02;17.039;2.31
"25123";2018-07-02;17.305;2.35
"25124";2018-07-02;17.794;2.44
"25125";2018-07-02;18.059;2.25
"25126";2018-07-02;18.314;2.44
"25127";2018-07-02;18.589;2.41
"25128";2018-07-02;18.844;2.38
"25129";2018-07-02;19.344;1.91
"25130";2018-07-02;19.844;1.79
"25131";2018-07-02;20.099;1.98
"25132";2018-07-02;20.374;2.1
"25133";2018-07-02;20.863;1.94
"25134";2018-07-02;21.149;1.88
"25135";2018-07-02;21.404;1.57
"25136";2018-07-02;21.903;1.54
"25137";2018-07-02;22.158;1.48
"25138";2018-07-02;22.424;1.51
"25139";2018-07-02;22.913;1.64
"25140";2018-07-02;23.168;1.54
"25141";2018-07-02;23.708;2.01
"25142";2018-07-02;24.188;2.04
"25143";2018-07-02;24.453;2.59
"25144";2018-07-02;24.708;2.16
"25145";2018-07-02;25.238;2.1
"25146";2018-07-02;25.738;2.22
"25147";2018-07-02;26.247;2.04
"25148";2018-07-02;26.768;2.07
"25149";2018-07-02;27.257;2.04
"25150";2018-07-02;27.553;2.13
"25151";2018-07-02;28.042;2.04
"25152";2018-07-02;28.552;2.1
"25153";2018-07-02;29.062;1.88
"25154";2018-07-02;29.317;2.13
"25155";2018-07-02;29.572;2.07
"25913";2018-07-17;0.02;0.89
"25914";2018-07-17;0.367;0.83
"25915";2018-07-17;0.632;0.93
"25916";2018-07-17;0.887;0.86
"25917";2018-07-17;1.377;1.2
"25918";2018-07-17;1.642;1.27
"25919";2018-07-17;2.141;1.64
"25920";2018-07-17;2.396;1.79
"25921";2018-07-17;2.661;1.88
"25922";2018-07-17;3.171;2.13
"25923";2018-07-17;3.447;3.06
"25924";2018-07-17;3.956;3.43
"25925";2018-07-17;4.446;2.87
"25926";2018-07-17;4.701;3.09
"25927";2018-07-17;5.211;3.18
"25928";2018-07-17;5.721;4.14
"25929";2018-07-17;5.976;4.48
"25930";2018-07-17;6.251;4.85
"25931";2018-07-17;6.761;5.65
"25932";2018-07-17;7.25;6.82
"25933";2018-07-17;7.536;7.01
"25934";2018-07-17;8.015;7.81
"25935";2018-07-17;8.28;7.75
"25936";2018-07-17;8.555;8.24
"25937";2018-07-17;9.045;8.67
"25938";2018-07-17;9.31;8.8
"25939";2018-07-17;9.565;8.21
"25940";2018-07-17;9.83;7.62
"25941";2018-07-17;10.33;7.25
"25942";2018-07-17;10.85;7.32
"25943";2018-07-17;11.37;9.91
"25944";2018-07-17;11.859;9.17
"25945";2018-07-17;12.124;9.26
"25946";2018-07-17;12.634;7.75
"25947";2018-07-17;12.889;7.13
"25948";2018-07-17;13.144;7.72
"25949";2018-07-17;13.419;7.32
"25950";2018-07-17;13.919;7.32
"25951";2018-07-17;14.429;7.93
"25952";2018-07-17;14.684;9.04
"25953";2018-07-17;14.939;8.37
"25954";2018-07-17;15.439;8.43
"25955";2018-07-17;15.693;9.04
"25956";2018-07-17;15.959;9.79
"25957";2018-07-17;16.224;10.16
"25958";2018-07-17;16.713;9.79
"25959";2018-07-17;16.968;8.15
"25960";2018-07-17;17.243;8.15
"25961";2018-07-17;17.763;7.04
"25962";2018-07-17;18.029;5.83
"25963";2018-07-17;18.518;5.59
"25964";2018-07-17;18.804;5.06
"25965";2018-07-17;19.058;5.19
"25966";2018-07-17;19.528;4.66
"25967";2018-07-17;19.803;4.23
"25968";2018-07-17;20.313;3.55
"25969";2018-07-17;20.568;3.24
"25970";2018-07-17;21.139;3.15
"25971";2018-07-17;21.587;2.81
"25972";2018-07-17;21.842;2.65
"25973";2018-07-17;22.097;2.87
"25974";2018-07-17;22.393;2.59
"25975";2018-07-17;22.872;2.59
"25976";2018-07-17;23.362;2.62
"25977";2018-07-17;23.637;2.81
"25978";2018-07-17;23.923;2.81
"25979";2018-07-17;24.402;2.96
"25980";2018-07-17;24.657;2.38
"25981";2018-07-17;24.912;2.22
"25982";2018-07-17;25.187;2.16
"25983";2018-07-17;25.707;2.07
"25984";2018-07-17;25.962;2.04
"25985";2018-07-17;26.451;2.22
"25986";2018-07-17;26.706;2.04
"25987";2018-07-17;26.982;2.07
"25988";2018-07-17;27.502;2.04
"25989";2018-07-17;27.971;1.7
"25990";2018-07-17;28.246;2.07
"25991";2018-07-17;28.532;1.7
"25992";2018-07-17;29.001;1.91
"25993";2018-07-17;29.286;1.98
"25994";2018-07-17;29.786;2.07
"26753";2018-07-30;0.286;0.43
"26754";2018-07-30;0.693;0.46
"26755";2018-07-30;1.183;0.52
"26756";2018-07-30;1.458;0.62
"26757";2018-07-30;1.968;0.83
"26758";2018-07-30;2.478;1.11
"26759";2018-07-30;2.967;1.23
"26760";2018-07-30;3.232;1.48
"26761";2018-07-30;3.487;1.73
"26762";2018-07-30;3.763;1.91
"26763";2018-07-30;4.252;2.01
"26764";2018-07-30;4.517;1.91
"26765";2018-07-30;5.037;2.25
"26766";2018-07-30;5.303;2.62
"26767";2018-07-30;5.792;3.09
"26768";2018-07-30;6.312;3.12
"26769";2018-07-30;6.812;3.4
"26770";2018-07-30;7.077;3.73
"26771";2018-07-30;7.352;4.01
"26772";2018-07-30;7.842;4.44
"26773";2018-07-30;8.351;5.43
"26774";2018-07-30;8.861;6.82
"26775";2018-07-30;9.116;7.19
"26776";2018-07-30;9.371;7.41
"26777";2018-07-30;9.636;7.56
"26778";2018-07-30;10.156;6.57
"26779";2018-07-30;10.646;7.01
"26780";2018-07-30;10.911;7.41
"26781";2018-07-30;11.166;7.75
"26782";2018-07-30;11.421;8.18
"26783";2018-07-30;11.951;9.14
"26784";2018-07-30;12.441;9.11
"26785";2018-07-30;12.716;8.95
"26786";2018-07-30;12.971;9.57
"26787";2018-07-30;13.47;9.32
"26788";2018-07-30;13.736;8.46
"26789";2018-07-30;14.235;7.9
"26790";2018-07-30;14.755;7.13
"26791";2018-07-30;15.041;6.3
"26792";2018-07-30;15.54;7.5
"26793";2018-07-30;15.795;7.07
"26794";2018-07-30;16.275;6.3
"26795";2018-07-30;16.54;6.24
"26796";2018-07-30;17.05;5.93
"26797";2018-07-30;17.305;5.46
"26798";2018-07-30;17.814;5.19
"26799";2018-07-30;18.069;4.91
"26800";2018-07-30;18.324;4.63
"26801";2018-07-30;18.579;4.23
"26802";2018-07-30;18.834;4.41
"26803";2018-07-30;19.089;3.95
"26804";2018-07-30;19.375;2.93
"26805";2018-07-30;19.864;1.85
"26806";2018-07-30;20.394;1.76
"26807";2018-07-30;20.894;1.98
"26808";2018-07-30;21.149;2.04
"26809";2018-07-30;21.649;1.94
"26810";2018-07-30;21.914;2.07
"26811";2018-07-30;22.169;2.31
"26812";2018-07-30;22.424;2.22
"26813";2018-07-30;22.933;2.1
"26814";2018-07-30;23.453;1.98
"26815";2018-07-30;23.708;1.76
"26816";2018-07-30;23.963;1.88
"26817";2018-07-30;24.463;1.98
"26818";2018-07-30;24.749;1.82
"26819";2018-07-30;25.228;1.76
"26820";2018-07-30;25.503;1.64
"26821";2018-07-30;26.003;1.91
"26822";2018-07-30;26.268;1.67
"26823";2018-07-30;26.768;1.6
"26824";2018-07-30;27.022;1.67
"26825";2018-07-30;27.298;1.54
"26826";2018-07-30;27.573;1.48
"26827";2018-07-30;28.042;1.45
"26828";2018-07-30;28.307;1.45
"26829";2018-07-30;28.817;1.64
"26830";2018-07-30;29.337;1.3
"26831";2018-07-30;29.592;1.48
"26832";2018-07-30;29.847;1.33
"27589";2018-08-22;0.051;0.86
"27590";2018-08-22;0.377;0.93
"27591";2018-08-22;0.632;0.86
"27592";2018-08-22;0.908;1.02
"27593";2018-08-22;1.377;1.33
"27594";2018-08-22;1.652;1.57
"27595";2018-08-22;2.162;1.94
"27596";2018-08-22;2.672;2.56
"27597";2018-08-22;3.182;2.93
"27598";2018-08-22;3.712;3.33
"27599";2018-08-22;4.222;3.02
"27600";2018-08-22;4.721;3.21
"27601";2018-08-22;5.211;3.55
"27602";2018-08-22;5.466;3.64
"27603";2018-08-22;5.731;3.89
"27604";2018-08-22;5.986;4.29
"27605";2018-08-22;6.241;4.41
"27606";2018-08-22;6.496;4.82
"27607";2018-08-22;6.751;5.12
"27608";2018-08-22;7.016;5.31
"27609";2018-08-22;7.546;5.12
"27610";2018-08-22;8.025;6.05
"27611";2018-08-22;8.29;6.88
"27612";2018-08-22;8.81;6.73
"27613";2018-08-22;9.32;7.93
"27614";2018-08-22;9.83;8.15
"27615";2018-08-22;10.085;8.77
"27616";2018-08-22;10.34;8.92
"27617";2018-08-22;10.595;8.74
"27618";2018-08-22;10.87;8.67
"27619";2018-08-22;11.135;9.14
"27620";2018-08-22;11.625;9.63
"27621";2018-08-22;12.155;10.06
"27622";2018-08-22;12.644;10.43
"27623";2018-08-22;13.165;10.46
"27624";2018-08-22;13.674;10.46
"27625";2018-08-22;13.929;11.14
"27626";2018-08-22;14.419;10.43
"27627";2018-08-22;14.704;10.74
"27628";2018-08-22;15.214;8.43
"27629";2018-08-22;15.489;7.66
"27630";2018-08-22;15.959;6.95
"27631";2018-08-22;16.213;6.54
"27632";2018-08-22;16.479;5.77
"27633";2018-08-22;16.744;4.91
"27634";2018-08-22;17.009;4.97
"27635";2018-08-22;17.498;3.92
"27636";2018-08-22;17.774;3.8
"27637";2018-08-22;18.284;3.92
"27638";2018-08-22;18.783;3.4
"27639";2018-08-22;19.038;3.73
"27640";2018-08-22;19.293;3.15
"27641";2018-08-22;19.558;3.27
"27642";2018-08-22;20.048;3.12
"27643";2018-08-22;20.323;3.12
"27644";2018-08-22;20.823;2.9
"27645";2018-08-22;21.332;2.56
"27646";2018-08-22;21.598;2.62
"27647";2018-08-22;21.853;2.44
"27648";2018-08-22;22.352;2.53
"27649";2018-08-22;22.638;2.31
"27650";2018-08-22;23.148;2.19
"27651";2018-08-22;23.637;2.1
"27652";2018-08-22;23.892;2.22
"27653";2018-08-22;24.157;2.31
"27654";2018-08-22;24.687;2.07
"27655";2018-08-22;25.167;2.38
"27656";2018-08-22;25.422;2.04
"27657";2018-08-22;25.687;2.04
"27658";2018-08-22;25.942;1.91
"27659";2018-08-22;26.207;1.98
"27660";2018-08-22;26.717;1.76
"27661";2018-08-22;27.226;1.6
"27662";2018-08-22;27.492;1.67
"27663";2018-08-22;27.767;1.45
"27664";2018-08-22;28.246;1.54
"27665";2018-08-22;28.501;1.54
"27666";2018-08-22;28.756;1.33
"27667";2018-08-22;29.011;1.36
"27668";2018-08-22;29.266;1.17
"27669";2018-08-22;29.541;1.45
"27670";2018-08-22;29.806;1.33
"28402";2018-09-12;0.051;1.45
"28403";2018-09-12;0.347;1.42
"28404";2018-09-12;0.612;1.57
"28405";2018-09-12;0.867;1.98
"28406";2018-09-12;1.387;4.94
"28407";2018-09-12;1.876;6.54
"28408";2018-09-12;2.141;5.77
"28409";2018-09-12;2.661;4.78
"28410";2018-09-12;3.161;5.65
"28411";2018-09-12;3.416;6.3
"28412";2018-09-12;3.681;6.14
"28413";2018-09-12;3.936;6.61
"28414";2018-09-12;4.191;8.21
"28415";2018-09-12;4.691;8.61
"28416";2018-09-12;4.966;9.48
"28417";2018-09-12;5.455;11.24
"28418";2018-09-12;5.721;11.42
"28419";2018-09-12;6.23;12.62
"28420";2018-09-12;6.485;13.67
"28421";2018-09-12;6.74;14.2
"28422";2018-09-12;7.005;14.42
"28423";2018-09-12;7.515;15.28
"28424";2018-09-12;7.77;14.88
"28425";2018-09-12;8.025;15.22
"28426";2018-09-12;8.28;16.64
"28427";2018-09-12;8.545;18.4
"28428";2018-09-12;8.8;14.14
"28429";2018-09-12;9.31;14.32
"28430";2018-09-12;9.565;12.87
"28431";2018-09-12;9.82;14.63
"28432";2018-09-12;10.35;13.33
"28433";2018-09-12;10.84;14.88
"28434";2018-09-12;11.095;20.37
"28435";2018-09-12;11.349;18.98
"28436";2018-09-12;11.859;28.99
"28437";2018-09-12;12.114;36.12
"28438";2018-09-12;12.379;40.04
"28439";2018-09-12;12.634;36.7
"28440";2018-09-12;13.134;27.16
"28441";2018-09-12;13.389;19.23
"28442";2018-09-12;13.664;5.15
"28443";2018-09-12;14.164;3.89
"28444";2018-09-12;14.684;4.07
"28445";2018-09-12;15.194;3.86
"28446";2018-09-12;15.704;3.46
"28447";2018-09-12;16.203;2.78
"28448";2018-09-12;16.468;2.9
"28449";2018-09-12;16.734;2.78
"28450";2018-09-12;17.254;2.72
"28451";2018-09-12;17.753;2.04
"28452";2018-09-12;18.253;1.67
"28453";2018-09-12;18.508;1.42
"28454";2018-09-12;18.783;1.45
"28455";2018-09-12;19.273;1.39
"28456";2018-09-12;19.528;1.33
"28457";2018-09-12;19.823;1.48
"28458";2018-09-12;20.313;1.23
"28459";2018-09-12;20.812;1.48
"28460";2018-09-12;21.067;1.45
"28461";2018-09-12;21.353;1.54
"28462";2018-09-12;21.832;1.39
"28463";2018-09-12;22.097;1.23
"28464";2018-09-12;22.352;1.17
"28465";2018-09-12;22.607;1.17
"28466";2018-09-12;22.862;1.05
"28467";2018-09-12;23.362;1.2
"28468";2018-09-12;23.627;1.11
"28469";2018-09-12;24.137;1.2
"28470";2018-09-12;24.647;1.27
"28471";2018-09-12;24.901;1.17
"28472";2018-09-12;25.177;1.14
"28473";2018-09-12;25.676;1.11
"28474";2018-09-12;25.942;1.14
"28475";2018-09-12;26.431;1.11
"28476";2018-09-12;26.696;1.05
"28477";2018-09-12;26.951;1.02
"28478";2018-09-12;27.216;1.02
"28479";2018-09-12;27.471;1.14
"28480";2018-09-12;27.981;0.99
"28481";2018-09-12;28.491;0.99
"28482";2018-09-12;28.746;0.89
"28483";2018-09-12;29.011;0.96
"28484";2018-09-12;29.286;0.83
"28485";2018-09-12;29.766;0.83
"29258";2018-09-26;0.133;1.79
"29259";2018-09-26;0.489;1.98
"29260";2018-09-26;1.01;2.19
"29261";2018-09-26;1.275;2.25
"29262";2018-09-26;1.774;2.69
"29263";2018-09-26;2.264;3.67
"29264";2018-09-26;2.539;4.04
"29265";2018-09-26;3.039;5.28
"29266";2018-09-26;3.549;6.17
"29267";2018-09-26;4.089;7.38
"29268";2018-09-26;4.609;8.8
"29269";2018-09-26;5.088;10.37
"29270";2018-09-26;5.343;11.21
"29271";2018-09-26;5.843;13.3
"29272";2018-09-26;6.108;14.54
"29273";2018-09-26;6.363;15.8
"29274";2018-09-26;6.618;16.82
"29275";2018-09-26;7.138;18.34
"29276";2018-09-26;7.668;18
"29277";2018-09-26;8.178;18.24
"29278";2018-09-26;8.668;17.97
"29279";2018-09-26;8.933;17.72
"29280";2018-09-26;9.188;17.38
"29281";2018-09-26;9.453;17.56
"29282";2018-09-26;9.973;18
"29283";2018-09-26;10.238;18.68
"29284";2018-09-26;10.707;18.15
"29285";2018-09-26;10.962;18.43
"29286";2018-09-26;11.227;17.87
"29287";2018-09-26;11.492;18
"29288";2018-09-26;11.982;17.56
"29289";2018-09-26;12.237;17.47
"29290";2018-09-26;12.512;17.32
"29291";2018-09-26;13.022;16.42
"29292";2018-09-26;13.532;16.27
"29293";2018-09-26;14.031;16.14
"29294";2018-09-26;14.296;16.08
"29295";2018-09-26;14.806;16.27
"29296";2018-09-26;15.306;15.37
"29297";2018-09-26;15.571;13.27
"29298";2018-09-26;15.836;12.44
"29299";2018-09-26;16.091;10.46
"29300";2018-09-26;16.346;8.86
"29301";2018-09-26;16.856;4.2
"29302";2018-09-26;17.111;4.38
"29303";2018-09-26;17.376;3.58
"29304";2018-09-26;17.876;2.47
"29305";2018-09-26;18.141;2.31
"29306";2018-09-26;18.396;2.16
"29307";2018-09-26;18.651;1.94
"29308";2018-09-26;19.15;1.91
"29309";2018-09-26;19.405;1.67
"29310";2018-09-26;19.66;1.33
"29311";2018-09-26;19.946;1.36
"29312";2018-09-26;20.201;1.3
"29313";2018-09-26;20.69;1.02
"29314";2018-09-26;20.945;1.17
"29315";2018-09-26;21.23;1.11
"29316";2018-09-26;21.71;1.02
"29317";2018-09-26;21.965;1.02
"29318";2018-09-26;22.23;0.93
"29319";2018-09-26;22.74;0.93
"29320";2018-09-26;22.995;0.99
"29321";2018-09-26;23.494;0.89
"29322";2018-09-26;23.759;0.83
"29323";2018-09-26;24.014;0.86
"29324";2018-09-26;24.524;0.86
"29325";2018-09-26;24.779;0.8
"29326";2018-09-26;25.034;0.77
"29327";2018-09-26;25.299;0.77
"29328";2018-09-26;25.799;0.62
"29329";2018-09-26;26.054;0.77
"29330";2018-09-26;26.309;0.65
"29331";2018-09-26;26.574;0.65
"29332";2018-09-26;27.094;0.62
"29333";2018-09-26;27.604;0.68
"29334";2018-09-26;28.103;0.68
"29335";2018-09-26;28.358;0.62
"29336";2018-09-26;28.623;0.62
"29337";2018-09-26;29.133;0.65
"29338";2018-09-26;29.653;0.56
"30102";2018-10-09;0.235;0.65
"30103";2018-10-09;0.571;0.74
"30104";2018-10-09;0.836;0.83
